customer_id,customer_name,region,country,customer_type,signup_date,preferred_channel,email_opt_in,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,clv_historical,clv_predicted,tenure_years,purchase_freq_per_year,avg_order_value,favorite_category,last_product_purchased,top_purchase_channel,total_units,last_purchase_date,first_purchase_date,total_sessions,avg_pages_per_session,avg_time_on_site,cart_adds,days_since_last_session,total_tickets,avg_csat,avg_resolution_hours,escalation_rate,total_touches,open_rate,conversion_rate,churned,segment,segment_name,churn_probability,predicted_churn,recommended_product,recommendation_score
C103264,Joseph Davis,APAC,Australia,Small Business,2021-02-04,Online,1,238.0,2.0,1129.95,5,4,3,543.0,12.0,1129.95,380.69,5.522245037645448,0.3621715418939018,376.65,Home & Kitchen,Espresso Machine,Online,5.0,2025-12-19,2025-12-12,6.0,4.5,7.816666666666666,1.0,146.0,3.0,2.0,19.633333333333336,0.3333333333333333,1.0,0.0,0.0,1,1,New / Occasional,0.9746,1,Cookware Set,0.7624
C103265,Charles Harris,North America,USA,Individual,2021-06-11,In-Store,1,373.0,4.0,404.93,5,3,4,534.0,12.0,404.93,165.92,5.174537987679671,0.773015873015873,80.986,Apparel,Winter Jacket,Online,7.0,2025-08-06,2024-05-05,16.0,5.5,6.7125,1.0,290.0,0.0,2.3524457602403785,0.0,0.0,1.0,0.0,0.0,1,2,Regular Customers,0.949,1,Perfume,0.8118
C103266,Charles Wilson,Europe,Italy,Small Business,2025-11-16,Online,1,169.0,3.0,991.91,4,4,3,443.0,11.0,991.91,997.33,0.7419575633127995,4.043357933579336,123.98875,Sports & Outdoors,Perfume,Online,9.0,2026-02-26,2026-01-18,18.0,7.5,8.055555555555555,9.0,5.0,1.0,2.0,27.1,0.0,3.0,0.3333333333333333,0.0,0,2,Regular Customers,0.0643,0,Skincare Set,0.7888
C103267,Thomas Lee,Europe,France,Individual,2023-09-09,Online,1,475.0,1.0,229.97,5,5,5,555.0,15.0,229.97,87.24,2.9295003422313486,0.3413551401869159,114.985,Beauty,Running Shoes,Online,3.0,2025-04-26,2025-04-26,16.0,8.25,7.0375,3.0,25.0,3.0,2.6666666666666665,23.2,0.3333333333333333,4.0,0.5,0.0,1,2,Regular Customers,0.9854,1,Winter Jacket,0.8281
C103268,Lucas Martin,APAC,Japan,Individual,2023-03-10,Online,1,71.0,11.0,2795.33,3,1,1,311.0,5.0,2795.33,1596.58,3.430527036276523,3.206504389465284,174.708125,Electronics,Mountain Bike,In-Store,17.0,2026-06-04,2024-07-20,12.0,7.0,6.666666666666667,3.0,85.0,0.0,2.3524457602403785,0.0,0.0,4.0,0.5,0.0,0,3,Champions,0.0021,0,Cookware Set,0.7077
C103269,Richard Martin,APAC,Singapore,Individual,2023-06-14,Marketplace,1,118.0,3.0,1044.97,3,4,3,343.0,10.0,1044.97,930.62,3.167693360711841,0.9470613656006914,348.3233333333333,Electronics,Mountain Bike,Online,3.0,2026-04-18,2025-01-27,18.0,7.666666666666667,8.316666666666666,2.0,57.0,0.0,2.3524457602403785,0.0,0.0,2.0,0.5,0.0,0,2,Regular Customers,0.5329,1,Smart Watch,0.6063
C103270,Ananya Clark,North America,Mexico,Individual,2022-04-16,Online,1,70.0,2.0,334.97,3,4,4,344.0,11.0,334.97,147.03,4.328542094455853,0.4620493358633775,111.65666666666668,Electronics,Skincare Set,B2B Direct,3.0,2026-06-05,2026-03-03,0.0,0.0,0.0,0.0,,3.0,2.6666666666666665,17.866666666666667,0.3333333333333333,0.0,0.0,0.0,0,1,New / Occasional,0.0684,0,Wireless Earbuds Pro,0.781
C103271,James King,North America,Canada,Individual,2022-06-15,In-Store,0,75.0,7.0,1422.91,3,2,2,322.0,7.0,1422.91,757.42,4.164271047227926,1.680966469428008,158.10111111111112,Electronics,Board Game Set,Online,9.0,2026-05-31,2024-07-24,5.0,4.0,4.24,2.0,388.0,0.0,2.3524457602403785,0.0,0.0,1.0,1.0,0.0,0,1,New / Occasional,0.0573,0,Kids Building Blocks,0.851
C103272,Sarah Walker,APAC,Japan,Individual,2026-06-11,Marketplace,0,28.0,1.0,23.99,1,5,5,155.0,11.0,23.99,337.33,0.1752224503764544,5.70703125,23.99,Sports & Outdoors,Yoga Mat,Online,1.0,2026-07-17,2026-07-17,7.0,8.142857142857142,6.9,2.0,18.0,2.0,2.0,18.35,0.5,2.0,0.5,0.0,0,3,Champions,0.0003,0,Mountain Bike,0.0821
C103273,Carlos Thomas,Europe,Netherlands,Individual,2023-03-03,Online,0,45.0,6.0,1620.88,2,2,2,222.0,6.0,1620.88,803.46,3.449691991786448,1.7392857142857143,162.08800000000002,Sports & Outdoors,Mountain Bike,Marketplace,12.0,2026-06-30,2024-01-24,4.0,8.5,7.3,1.0,43.0,3.0,1.3333333333333333,18.73333333333333,0.3333333333333333,3.0,0.0,0.0,0,1,New / Occasional,0.0086,0,Standing Desk,0.7624
C103274,Diego Miller,Middle East,UAE,Enterprise,2023-05-02,In-Store,1,27.0,5.0,2505.39,1,2,1,121.0,4.0,2505.39,1086.67,3.2854209445585214,1.521875,250.539,Furniture,Standing Desk,Online,11.0,2026-07-18,2024-03-09,18.0,7.5,7.061111111111111,5.0,30.0,0.0,2.3524457602403785,0.0,0.0,3.0,1.0,0.0,0,2,Regular Customers,0.002,0,Office Chair,0.6616
C103275,Michael Thomas,Middle East,Kuwait,Individual,2024-12-17,Online,0,87.0,2.0,1349.97,3,4,2,342.0,9.0,1349.97,2244.02,1.6563997262149213,1.2074380165289256,674.985,Electronics,Espresso Machine,Marketplace,3.0,2026-05-19,2026-03-31,6.0,5.333333333333333,6.766666666666667,3.0,49.0,2.0,3.0,12.5,0.0,0.0,0.0,0.0,0,1,New / Occasional,0.0052,0,Cookware Set,0.5472
C103276,Priya Brown,Middle East,Kuwait,Individual,2021-12-14,Online,1,39.0,9.0,4419.81,2,1,1,211.0,4.0,4419.81,1350.02,4.6652977412731005,1.929137323943662,245.545,Electronics,Perfume,In-Store,19.0,2026-07-06,2023-08-01,16.0,7.3125,8.549999999999999,1.0,262.0,5.0,1.8,10.58,0.2,3.0,0.3333333333333333,0.0,0,3,Champions,0.0102,0,Board Game Set,0.7147
C103277,Priya Williams,Europe,France,Individual,2022-11-25,In-Store,0,112.0,7.0,1659.9,3,2,2,322.0,7.0,1659.9,890.67,3.7180013689253935,1.8827319587628863,165.99,Electronics,Protein Powder,B2B Direct,10.0,2026-04-24,2024-08-04,11.0,9.363636363636363,7.554545454545454,4.0,51.0,1.0,2.0,3.2,0.0,4.0,0.75,0.5,0,3,Champions,0.1586,0,Cookware Set,0.7227
C103278,Robert Robinson,North America,Canada,Individual,2023-07-24,Online,1,314.0,1.0,459.99,5,5,4,554.0,14.0,459.99,377.12,3.058179329226557,0.3269919427036705,459.99,Sports & Outdoors,Mountain Bike,Marketplace,1.0,2025-10-04,2025-10-04,12.0,6.333333333333333,8.55,0.0,38.0,0.0,2.3524457602403785,0.0,0.0,1.0,0.0,0.0,1,1,New / Occasional,0.9913,1,Yoga Mat,0.1939
C103279,Jessica Jackson,APAC,South Korea,Individual,2023-07-02,Online,1,145.0,8.0,1535.3300000000002,4,1,2,412.0,7.0,1535.33,781.2,3.1184120465434635,2.56540825285338,109.66642857142858,Electronics,Cookware Set,Online,17.0,2026-03-22,2024-07-01,10.0,7.4,6.92,0.0,20.0,1.0,1.0,6.6,0.0,7.0,0.7142857142857143,0.0,0,3,Champions,0.4426,0,Perfume,0.7796
C103280,Patricia Clark,Europe,France,Individual,2021-05-27,Online,1,21.0,3.0,1429.94,1,4,2,142.0,7.0,1429.94,390.69,5.215605749486653,0.5751968503937007,238.32333333333327,Electronics,Perfume,Online,6.0,2026-07-24,2025-10-25,11.0,6.363636363636363,5.663636363636364,0.0,491.0,3.0,1.6666666666666667,10.4,0.0,3.0,0.6666666666666666,0.0,0,1,New / Occasional,0.0097,0,Board Game Set,0.7767
C103281,James Lewis,North America,Mexico,Individual,2024-10-29,Online,1,111.0,1.0,113.98,3,5,5,355.0,13.0,113.98,86.19,1.790554414784394,0.5584862385321101,56.99,Beauty,Skincare Set,Online,2.0,2026-04-25,2026-04-25,3.0,4.666666666666667,8.299999999999999,2.0,124.0,4.0,1.5,12.85,0.25,4.0,0.0,0.25,0,1,New / Occasional,0.0406,0,Perfume,0.93
C103282,Layla Taylor,Middle East,Qatar,Individual,2025-09-08,In-Store,1,62.0,1.0,262.48,2,5,5,255.0,12.0,262.48,380.43,0.9308692676249144,1.074264705882353,131.24,Home & Kitchen,Cookware Set,In-Store,2.0,2026-06-13,2026-06-13,17.0,6.235294117647059,7.052941176470589,0.0,36.0,2.0,1.5,23.15,0.5,6.0,0.1666666666666666,0.0,0,2,Regular Customers,0.007,0,Espresso Machine,0.9439
C103283,Omar Smith,Middle East,UAE,Individual,2022-11-06,In-Store,0,2.0,6.0,1641.37,1,2,2,122.0,5.0,1641.37,676.81,3.770020533880904,1.591503267973856,149.21545454545455,Home & Kitchen,Kids Building Blocks,Online,13.0,2026-08-12,2023-10-20,3.0,4.0,7.7,1.0,9.0,0.0,2.3524457602403785,0.0,0.0,0.0,0.0,0.0,0,3,Champions,0.0008,0,Smart Watch,0.7043
C103284,Ava Lee,Europe,UK,Individual,2024-12-10,Online,1,5.0,6.0,1740.86,1,2,2,122.0,5.0,1740.86,1480.53,1.675564681724846,3.5808823529411766,145.0716666666667,Furniture,Cookware Set,Online,14.0,2026-08-09,2026-01-13,21.0,9.38095238095238,8.180952380952382,3.0,4.0,0.0,2.3524457602403785,0.0,0.0,5.0,0.8,0.4,0,3,Champions,0.0003,0,Denim Jeans,0.6865
C103285,Robert King,North America,USA,Individual,2022-11-18,In-Store,1,90.0,5.0,551.91,3,2,4,324.0,9.0,551.91,263.06,3.7371663244353184,1.3379120879120878,68.98875,Electronics,Wireless Earbuds Pro,Online,9.0,2026-05-16,2024-05-02,10.0,7.4,7.790000000000001,2.0,7.0,1.0,2.0,10.1,0.0,6.0,0.6666666666666666,0.3333333333333333,0,1,New / Occasional,0.0793,0,Denim Jeans,0.7565
C103286,Patricia Harris,Europe,Italy,Individual,2025-02-26,In-Store,1,98.0,3.0,1959.44,3,4,1,341.0,8.0,1959.44,2701.14,1.462012320328542,2.051966292134832,489.86,Electronics,4K Smart TV 55in,Marketplace,6.0,2026-05-08,2026-02-04,18.0,7.277777777777778,7.227777777777778,2.0,2.0,0.0,2.3524457602403785,0.0,0.0,7.0,0.1428571428571428,0.0,0,2,Regular Customers,0.242,0,Smart Watch,0.71
C103287,Layla Hernandez,Middle East,Qatar,Individual,2025-05-02,In-Store,1,73.0,1.0,249.99,3,5,5,355.0,13.0,249.99,532.8,1.2840520191649556,0.7787846481876333,249.99,Home & Kitchen,Espresso Machine,Online,1.0,2026-06-02,2026-06-02,8.0,8.25,7.6875,0.0,22.0,2.0,3.5,12.6,0.0,3.0,0.6666666666666666,0.3333333333333333,0,4,Loyal High-Value,0.0021,0,Cookware Set,0.74
C103288,John Ramirez,Latin America,Argentina,Individual,2024-07-03,Marketplace,1,172.0,2.0,248.97,4,4,5,445.0,13.0,248.97,205.27,2.113620807665982,0.9462435233160622,82.99,Home & Kitchen,Cookware Set,Marketplace,3.0,2026-02-23,2025-12-08,24.0,10.916666666666666,9.308333333333334,2.0,14.0,0.0,2.3524457602403785,0.0,0.0,8.0,0.625,0.125,0,2,Regular Customers,0.2053,0,Air Fryer,0.843
C103289,Amara Martin,North America,Canada,Individual,2023-08-18,Marketplace,1,95.0,2.0,247.48,3,4,5,345.0,12.0,247.48,235.71,2.9897330595482545,0.668956043956044,123.74,Home & Kitchen,Espresso Machine,Marketplace,2.0,2026-05-11,2026-03-24,1.0,2.0,4.8,0.0,226.0,4.0,3.0,27.075,0.0,1.0,0.0,0.0,0,1,New / Occasional,0.0398,0,Cookware Set,0.912
C103290,William Harris,North America,USA,Individual,2022-11-17,In-Store,1,161.0,1.0,1269.97,4,5,2,452.0,11.0,1269.97,474.11,3.7399041752224496,0.2673865300146413,634.985,Electronics,Smart Watch,Marketplace,3.0,2026-03-06,2026-03-06,7.0,6.0,6.242857142857143,1.0,223.0,1.0,1.0,9.3,0.0,2.0,0.0,0.0,0,1,New / Occasional,0.812,1,Wireless Earbuds Pro,0.4145
C103291,Robert Davis,Middle East,Qatar,Individual,2024-02-01,Online,0,120.0,5.0,389.95,3,2,4,324.0,9.0,389.95,427.11,2.532511978097194,1.9743243243243245,77.99,Home & Kitchen,Skincare Set,Online,5.0,2026-04-16,2025-06-07,12.0,7.416666666666667,8.049999999999999,2.0,77.0,2.0,1.0,34.400000000000006,0.0,5.0,0.6,0.0,0,1,New / Occasional,0.029,0,Perfume,0.7845
C103292,Sarah Young,Europe,France,Individual,2021-05-01,Online,0,12.0,18.0,5598.4400000000005,1,1,1,111.0,3.0,5598.44,1873.24,5.286789869952088,3.4047125841532884,193.04965517241385,Sports & Outdoors,Laptop Backpack,Online,31.0,2026-08-02,2024-01-13,25.0,8.28,6.803999999999999,4.0,329.0,0.0,2.3524457602403785,0.0,0.0,8.0,0.625,0.0,0,3,Champions,0.0055,0,Bluetooth Speaker,0.7873
C103293,Diego Martin,Europe,France,Individual,2022-02-23,Online,1,103.0,6.0,1303.87,3,2,2,322.0,7.0,1303.87,498.69,4.470910335386721,1.3420085731781997,130.387,Sports & Outdoors,Board Game Set,Online,13.0,2026-05-03,2025-07-19,8.0,6.5,8.95,1.0,124.0,2.0,3.0,29.15,0.0,5.0,0.4,0.2,0,4,Loyal High-Value,0.0071,0,Smart Watch,0.7003
C103294,Thomas Martin,Latin America,Brazil,Individual,2021-12-16,In-Store,1,399.0,5.0,1380.89,5,2,2,522.0,9.0,1380.89,425.63,4.659822039698836,1.073002350176263,153.43222222222224,Home & Kitchen,Smart Watch,B2B Direct,11.0,2025-07-11,2023-09-25,29.0,10.275862068965518,9.593103448275862,4.0,103.0,0.0,2.3524457602403785,0.0,0.0,5.0,0.4,0.2,1,2,Regular Customers,0.9494,1,Cookware Set,0.7132
C103295,Diego Rodriguez,North America,USA,Individual,2025-08-08,B2B Direct,0,371.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,1.0157426420260096,0.0,0.0,,,B2B Direct,0.0,,,20.0,7.5,8.790000000000001,1.0,36.0,0.0,2.3524457602403785,0.0,0.0,8.0,1.0,0.125,1,0,Lost / Dormant,0.9991,1,Yoga Mat,0.0045
C103296,Diego Gonzalez,APAC,India,Individual,2021-02-11,Online,1,156.0,15.0,2650.27,4,1,1,411.0,6.0,2650.27,980.4,5.503080082135524,2.7257462686567164,126.20333333333332,Home & Kitchen,Skincare Set,Online,23.0,2026-03-11,2022-03-20,28.0,9.678571428571429,9.303571428571429,6.0,80.0,3.0,2.0,15.866666666666667,0.3333333333333333,7.0,0.5714285714285714,0.2857142857142857,0,3,Champions,0.2325,0,Denim Jeans,0.7764
C103297,Layla Perez,North America,Mexico,Individual,2024-10-22,Online,1,239.0,3.0,909.94,5,4,3,543.0,12.0,909.94,597.69,1.809719370294319,1.657715582450832,151.65666666666667,Sports & Outdoors,Mountain Bike,Online,6.0,2025-12-18,2025-07-18,15.0,9.266666666666667,7.86,3.0,45.0,2.0,2.5,6.6,0.0,5.0,1.0,0.2,1,2,Regular Customers,0.9532,1,Denim Jeans,0.7638
C103298,Thomas Robinson,Europe,France,Individual,2021-01-29,Online,1,309.0,9.0,3440.8500000000004,5,1,1,511.0,7.0,3440.85,1387.16,5.538672142368241,1.624938210578349,312.80454545454546,Electronics,Espresso Machine,Online,15.0,2025-10-09,2023-09-13,15.0,8.266666666666667,7.473333333333333,2.0,424.0,0.0,2.3524457602403785,0.0,0.0,4.0,1.0,0.0,1,2,Regular Customers,0.9603,1,Board Game Set,0.734
C103299,Ava Thompson,Middle East,Saudi Arabia,Individual,2023-08-24,Online,0,34.0,3.0,607.96,2,4,4,244.0,10.0,607.96,582.75,2.973305954825462,1.0089779005524862,202.6533333333333,Home & Kitchen,Espresso Machine,Online,4.0,2026-07-11,2025-10-10,16.0,5.4375,5.5,3.0,112.0,0.0,2.3524457602403785,0.0,0.0,2.0,0.5,0.0,0,2,Regular Customers,0.0235,0,Cookware Set,0.7226
C103300,Jessica Hernandez,Europe,Germany,Individual,2026-03-31,In-Store,1,136.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.3723477070499658,0.0,0.0,,,In-Store,0.0,,,22.0,7.909090909090909,8.0,1.0,8.0,0.0,2.3524457602403785,0.0,0.0,8.0,0.75,0.25,0,0,Lost / Dormant,0.0029,0,Yoga Mat,0.0045
C103301,Layla Wilson,Latin America,Chile,Individual,2023-02-24,Online,0,23.0,2.0,609.98,1,4,4,144.0,9.0,609.98,501.16,3.468856947296372,0.5765588003157064,304.99,Sports & Outdoors,Mountain Bike,Online,2.0,2026-07-22,2025-10-14,11.0,7.0,7.754545454545454,2.0,4.0,0.0,2.3524457602403785,0.0,0.0,2.0,0.5,0.0,0,1,New / Occasional,0.0019,0,Espresso Machine,0.8094
C103302,Mary Thomas,Europe,Netherlands,Individual,2026-06-24,B2B Direct,1,51.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.1396303901437371,0.0,0.0,,,B2B Direct,0.0,,,5.0,5.0,5.24,0.0,9.0,2.0,2.0,21.8,0.0,2.0,0.0,0.5,0,0,Lost / Dormant,0.0151,0,Yoga Mat,0.0045
C103303,Mary Ramirez,North America,USA,Individual,2021-01-14,Marketplace,1,88.0,11.0,3681.35,3,1,1,311.0,5.0,3681.35,1378.92,5.579739904175223,1.9714180569185475,245.4233333333333,Electronics,Espresso Machine,In-Store,15.0,2026-05-18,2024-10-02,11.0,6.181818181818182,6.0181818181818185,0.0,125.0,1.0,3.0,14.2,0.0,1.0,0.0,0.0,0,3,Champions,0.0015,0,Air Fryer,0.6743
C103304,Carlos Clark,North America,Mexico,Individual,2023-07-09,Online,0,204.0,3.0,362.44,4,4,4,444.0,12.0,362.44,235.41,3.0992470910335386,0.96797703180212,90.61,Electronics,Protein Powder,Online,6.0,2026-01-22,2025-07-01,17.0,8.588235294117647,7.958823529411766,2.0,9.0,0.0,2.3524457602403785,0.0,0.0,7.0,0.7142857142857143,0.0,1,2,Regular Customers,0.9362,1,Board Game Set,0.8742
C103305,John Martinez,Europe,Spain,Individual,2026-05-31,Online,0,8.0,1.0,189.99,1,5,5,155.0,11.0,189.99,2636.97,0.2053388090349076,4.87,189.99,Furniture,Office Chair,In-Store,1.0,2026-08-06,2026-08-06,11.0,8.090909090909092,8.054545454545455,2.0,12.0,1.0,3.0,11.0,0.0,5.0,0.8,0.0,0,3,Champions,0.0,0,Standing Desk,0.9585
C103306,Liam Martin,Europe,Italy,Individual,2023-03-29,B2B Direct,1,105.0,4.0,999.93,3,3,3,333.0,9.0,999.93,562.34,3.378507871321013,1.1839546191247974,166.655,Electronics,4K Smart TV 55in,Online,7.0,2026-05-01,2024-07-02,19.0,8.526315789473685,8.421052631578947,1.0,73.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.3333333333333333,0.0,0,2,Regular Customers,0.043,0,Perfume,0.7789
C103307,Robert Clark,North America,Canada,Small Business,2023-04-05,Marketplace,1,96.0,8.0,807.91,3,1,3,313.0,7.0,807.91,609.26,3.359342915811088,2.381418092909536,89.76777777777778,Sports & Outdoors,Skincare Set,Online,9.0,2026-05-10,2025-02-18,23.0,7.521739130434782,7.991304347826087,1.0,61.0,0.0,2.3524457602403785,0.0,0.0,4.0,0.75,0.25,0,2,Regular Customers,0.1675,0,Denim Jeans,0.739
C103308,Lucas Perez,Europe,Netherlands,Individual,2025-02-17,B2B Direct,0,543.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,1.486652977412731,0.0,0.0,,,B2B Direct,0.0,,,14.0,6.5,7.485714285714286,1.0,22.0,1.0,1.0,4.4,0.0,7.0,0.5714285714285714,0.0,1,0,Lost / Dormant,0.999,1,Yoga Mat,0.0045
C103309,Hiroshi Young,Europe,Spain,Individual,2024-04-27,Online,1,107.0,1.0,159.98,3,5,5,355.0,13.0,159.98,96.75,2.297056810403833,0.4353396901072706,79.99,Home & Kitchen,Air Fryer,Marketplace,2.0,2026-04-29,2026-04-29,5.0,7.0,6.659999999999999,0.0,458.0,2.0,2.5,11.7,0.0,4.0,0.25,0.0,0,1,New / Occasional,0.0667,0,Perfume,0.8455
C103310,Susan Young,APAC,South Korea,Small Business,2023-05-22,Online,0,252.0,5.0,1047.42,5,2,3,523.0,10.0,1047.42,709.25,3.23066392881588,1.5476694915254237,174.57000000000002,Home & Kitchen,Smart Watch,Online,8.0,2025-12-05,2024-12-02,21.0,9.047619047619047,8.257142857142858,3.0,217.0,0.0,2.3524457602403785,0.0,0.0,3.0,0.6666666666666666,0.6666666666666666,1,2,Regular Customers,0.9573,1,Air Fryer,0.742
C103311,Ethan Jones,APAC,India,Small Business,2021-10-22,In-Store,1,49.0,8.0,2516.85,2,1,1,211.0,4.0,2516.85,852.08,4.810403832991102,1.6630620375640297,179.775,Electronics,Bluetooth Speaker,Online,15.0,2026-06-26,2023-04-15,16.0,8.5,6.8625,2.0,119.0,1.0,1.0,28.7,0.0,2.0,1.0,0.0,0,3,Champions,0.0037,0,Smart Watch,0.7578
C103312,John Rodriguez,APAC,Japan,Small Business,2024-04-21,B2B Direct,1,325.0,5.0,1988.9,5,2,1,521.0,8.0,1988.9,1002.16,2.3134839151266258,2.161242603550296,198.89,Sports & Outdoors,Skincare Set,Online,10.0,2025-09-23,2025-01-09,25.0,7.64,7.368,3.0,8.0,2.0,4.0,9.75,0.0,12.0,0.75,0.0833333333333333,0,4,Loyal High-Value,0.0598,0,Perfume,0.6975
C103313,Mia Miller,North America,USA,Individual,2023-05-14,Online,1,56.0,1.0,31.49,2,5,5,255.0,12.0,31.49,27.59,3.252566735112936,0.307449494949495,31.49,Toys & Games,Board Game Set,B2B Direct,1.0,2026-06-19,2026-06-19,16.0,5.625,6.2125,0.0,118.0,1.0,2.0,27.9,0.0,4.0,0.5,0.0,0,2,Regular Customers,0.0087,0,Kids Building Blocks,0.9539
C103314,Omar Moore,North America,Canada,Small Business,2022-07-02,Marketplace,1,107.0,5.0,1095.91,3,2,3,323.0,8.0,1095.91,474.07,4.117727583846681,1.2142619680851063,136.98875,Furniture,Office Chair,Marketplace,10.0,2026-04-29,2025-10-11,11.0,7.272727272727272,6.9818181818181815,0.0,50.0,2.0,1.5,11.55,0.0,1.0,1.0,0.0,0,1,New / Occasional,0.0693,0,Espresso Machine,0.6873
C103315,Thomas Smith,APAC,Japan,Individual,2026-03-21,Online,1,146.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.3997262149212868,0.0,0.0,,,Online,0.0,,,4.0,6.25,5.475,1.0,2.0,0.0,2.3524457602403785,0.0,0.0,2.0,0.5,0.0,0,0,Lost / Dormant,0.0041,0,Yoga Mat,0.0045
C103316,Charles Garcia,Europe,France,Individual,2023-11-27,Online,1,178.0,2.0,401.44,4,4,4,444.0,12.0,401.44,132.48,2.713210130047913,0.7371342078708375,66.90666666666667,Home & Kitchen,Running Shoes,Online,6.0,2026-02-17,2026-01-17,16.0,6.0,7.431249999999999,2.0,116.0,1.0,2.0,15.1,0.0,3.0,0.0,0.0,0,2,Regular Customers,0.1694,0,Board Game Set,0.9081
C103317,William Wilson,North America,USA,Individual,2023-10-05,Online,0,171.0,2.0,414.96,4,4,4,444.0,12.0,414.96,196.96,2.858316221765914,0.6997126436781609,103.74,Home & Kitchen,Espresso Machine,Marketplace,4.0,2026-02-24,2026-01-20,12.0,7.25,7.958333333333333,3.0,79.0,0.0,2.3524457602403785,0.0,0.0,4.0,0.5,0.0,0,1,New / Occasional,0.155,0,Board Game Set,0.8682
C103318,Michael White,Middle East,Kuwait,Individual,2023-11-04,Online,1,9.0,9.0,1719.86,1,1,2,112.0,4.0,1719.86,1222.33,2.7761806981519506,3.241863905325444,132.2969230769231,Electronics,Winter Jacket,Online,14.0,2026-08-05,2024-06-18,15.0,7.733333333333333,7.840000000000001,0.0,80.0,3.0,3.333333333333333,10.7,0.0,2.0,0.5,0.0,0,3,Champions,0.0004,0,Smart Watch,0.6998
C103319,Richard Taylor,APAC,Australia,Individual,2026-05-01,Online,0,105.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,0.2874743326488706,0.0,0.0,,,Online,0.0,,,1.0,6.0,8.4,0.0,10.0,1.0,4.0,10.8,1.0,0.0,0.0,0.0,0,0,Lost / Dormant,0.0024,0,Yoga Mat,0.0045
C103320,Yuki Taylor,Europe,UK,Individual,2022-09-27,Online,1,7.0,1.0,33.99,1,5,5,155.0,11.0,33.99,24.97,3.879534565366188,0.2577628793225123,33.99,Health & Wellness,Protein Powder,Online,1.0,2026-08-07,2026-08-07,4.0,4.75,5.575,0.0,92.0,0.0,2.3524457602403785,0.0,0.0,1.0,0.0,0.0,0,1,New / Occasional,0.0114,0,Yoga Mat,0.0084
C103321,Barbara Lee,North America,USA,Individual,2022-08-18,In-Store,0,54.0,5.0,818.69,2,2,3,223.0,7.0,818.69,487.43,3.989048596851472,1.2534317089910776,136.44833333333335,Sports & Outdoors,Running Shoes,Online,6.0,2026-06-21,2025-07-26,8.0,5.75,7.9,0.0,43.0,1.0,5.0,12.5,0.0,2.0,0.0,0.0,0,4,Loyal High-Value,0.002,0,Kids Building Blocks,0.7867
C103322,Elena Gonzalez,APAC,Singapore,Individual,2024-03-28,Marketplace,1,82.0,6.0,2920.12,3,2,1,321.0,6.0,2920.12,1898.49,2.379192334017796,2.521864211737629,265.4654545454545,Electronics,Espresso Machine,Marketplace,13.0,2026-05-24,2025-01-08,19.0,9.421052631578949,7.647368421052632,3.0,35.0,1.0,2.0,33.7,0.0,5.0,0.8,0.0,0,2,Regular Customers,0.0815,0,Perfume,0.745
C103323,Chen Wilson,Europe,Spain,Small Business,2025-02-26,Online,1,534.0,0.0,0.0,1,1,1,,3.0,0.0,0.0,1.462012320328542,0.0,0.0,,,Online,0.0,,,10.0,4.9,5.85,1.0,17.0,0.0,2.3524457602403785,0.0,0.0,2.0,0.5,0.0,1,0,Lost / Dormant,0.9979,1,Yoga Mat,0.0045
C103324,Joseph Brown,APAC,Australia,Individual,2024-09-14,Marketplace,1,335.0,2.0,389.98,5,4,4,544.0,13.0,389.98,442.77,1.9137577002053388,1.0450643776824036,194.99,Furniture,Protein Powder,Online,2.0,2025-09-13,2025-05-22,10.0,7.8,6.94,2.0,43.0,5.0,2.2,21.8,0.8,2.0,0.0,0.5,1,1,New / Occasional,0.9748,1,Office Chair,0.851
C103325,Layla White,APAC,India,Individual,2022-09-06,Online,1,13.0,9.0,2940.8100000000004,1,1,1,111.0,3.0,2940.81,1368.54,3.9370294318959616,2.285987482614743,210.0578571428572,Electronics,Mountain Bike,Online,19.0,2026-08-01,2025-01-28,10.0,6.7,6.709999999999999,2.0,108.0,2.0,2.0,11.85,0.0,4.0,0.5,0.0,0,3,Champions,0.0085,0,Standing Desk,0.7752
C103326,William Garcia,Middle East,Saudi Arabia,Small Business,2026-02-16,In-Store,1,125.0,1.0,129.99,3,5,5,355.0,13.0,129.99,510.18,0.4900752908966461,2.0405027932960893,129.99,Apparel,Winter Jacket,Online,1.0,2026-04-11,2026-04-11,16.0,8.875,8.35,3.0,2.0,0.0,2.3524457602403785,0.0,0.0,2.0,0.5,0.5,0,2,Regular Customers,0.0029,0,Running Shoes,0.7804
