customer_id,first_name,last_name,region,country,customer_type,signup_date,preferred_channel,email_opt_in
C102754,Mia,Clark,Latin America,Argentina,Individual,2021-10-12,Marketplace,1
C102755,Lucas,Smith,North America,Canada,Enterprise,2021-11-26,Online,0
C102756,Chen,Taylor,Europe,Spain,Individual,2021-02-19,Online,1
C102757,Carlos,Jones,Middle East,UAE,Individual,2026-07-25,Online,1
C102758,Karen,Young,APAC,India,Individual,2023-02-12,In-Store,1
C102759,Lucas,Moore,North America,Mexico,Individual,2026-06-15,Online,1
C102760,Mia,Martinez,North America,USA,Individual,2025-07-04,Marketplace,0
C102761,Karen,Johnson,North America,Mexico,Individual,2025-09-29,Online,0
C102762,Fatima,Moore,APAC,India,Individual,2022-01-13,Online,1
C102763,Robert,Perez,Europe,Netherlands,Individual,2025-11-23,B2B Direct,1
C102764,John,Jones,North America,Mexico,Individual,2025-06-12,Online,1
C102765,Joseph,White,Latin America,Brazil,Individual,2023-09-27,In-Store,1
C102766,John,Young,Europe,France,Individual,2026-01-23,Online,1
C102767,Noah,Hernandez,North America,Canada,Small Business,2025-04-11,Online,1
C102768,Ava,Martinez,Europe,Germany,Individual,2023-02-13,Online,1
C102769,Ava,Thompson,APAC,Singapore,Individual,2024-03-13,Marketplace,1
C102770,Fatima,Martinez,North America,Mexico,Individual,2023-12-20,In-Store,1
C102771,Thomas,Miller,North America,Canada,Individual,2023-05-18,In-Store,0
C102772,David,Gonzalez,Middle East,Qatar,Individual,2025-12-09,Marketplace,1
C102773,Patricia,Thompson,Europe,Netherlands,Individual,2024-01-04,Online,0
C102774,Diego,Hernandez,Europe,Germany,Individual,2021-01-03,Online,1
C102775,Susan,Davis,Europe,France,Individual,2025-05-18,Online,1
C102776,Diego,Thompson,North America,Mexico,Individual,2023-01-18,Online,1
C102777,Elena,Miller,North America,Canada,Individual,2025-01-11,Online,0
C102778,James,Martinez,Europe,UK,Small Business,2026-06-05,Marketplace,1
C102779,Priya,Lopez,North America,USA,Individual,2025-10-31,In-Store,1
C102780,Mary,Walker,North America,Mexico,Individual,2026-04-10,Online,1
C102781,Lucas,Hernandez,Middle East,Saudi Arabia,Individual,2021-10-02,B2B Direct,1
C102782,Elizabeth,Sanchez,Latin America,Brazil,Individual,2025-04-03,Online,1
C102783,Carlos,Jones,APAC,India,Individual,2025-06-04,Online,0
C102784,Karen,Miller,Middle East,UAE,Small Business,2021-08-03,B2B Direct,1
C102785,Jessica,Miller,North America,Canada,Enterprise,2025-09-03,Online,0
C102786,Ethan,Garcia,Latin America,Brazil,Individual,2025-02-17,Online,1
C102787,Sarah,Lee,North America,USA,Individual,2021-11-25,Online,1
C102788,Sofia,Smith,Latin America,Chile,Individual,2021-09-12,In-Store,1
C102789,Diego,Johnson,Latin America,Brazil,Individual,2024-11-11,Online,1
C102790,Mia,Williams,APAC,South Korea,Individual,2021-05-06,Online,1
C102791,John,Wilson,Latin America,Chile,Small Business,2023-02-06,Online,0
C102792,Mia,Harris,Europe,Italy,Small Business,2025-05-27,Marketplace,1
C102793,William,Thomas,North America,Canada,Individual,2025-04-23,Marketplace,1
C102794,Patricia,Anderson,Europe,UK,Individual,2024-09-09,Online,1
C102795,Mia,White,Europe,France,Individual,2024-05-12,Online,1
C102796,William,Davis,North America,USA,Individual,2024-04-10,In-Store,1
C102797,Barbara,Johnson,APAC,Japan,Individual,2025-10-25,Online,1
C102798,Chen,Sanchez,Latin America,Argentina,Individual,2021-08-05,Marketplace,1
C102799,Omar,Moore,North America,Canada,Individual,2024-06-22,In-Store,0
C102800,Noah,Moore,APAC,Japan,Individual,2024-09-21,Online,0
C102801,James,Jackson,Latin America,Brazil,Individual,2025-09-23,Online,0
C102802,Jennifer,King,Latin America,Brazil,Individual,2024-08-14,B2B Direct,1
C102803,Layla,Young,Latin America,Brazil,Individual,2023-04-12,Online,1
C102804,Carlos,Harris,Europe,Germany,Individual,2021-07-01,Online,1
C102805,Noah,Clark,Latin America,Argentina,Individual,2021-11-30,Online,0
C102806,Linda,Lee,APAC,Australia,Individual,2022-05-26,Online,1
C102807,Jessica,Thompson,North America,Mexico,Individual,2022-01-18,Online,1
C102808,Jessica,Hernandez,Europe,Netherlands,Individual,2025-10-07,Marketplace,0
C102809,Jessica,Lee,APAC,Japan,Individual,2026-03-12,In-Store,1
C102810,Noah,Walker,North America,Mexico,Individual,2024-05-07,In-Store,1
C102811,Karen,Thomas,APAC,Singapore,Enterprise,2021-11-28,Online,1
C102812,Susan,Walker,APAC,Australia,Individual,2024-04-03,Online,1
C102813,Omar,Gonzalez,North America,USA,Individual,2024-06-19,B2B Direct,1
C102814,Mary,Jackson,Europe,Germany,Individual,2023-06-19,Online,1
C102815,Charles,Martinez,APAC,Singapore,Individual,2022-10-04,B2B Direct,1
C102816,Mary,Jones,Europe,UK,Small Business,2024-06-04,In-Store,1
C102817,Omar,Brown,North America,Mexico,Individual,2022-09-26,In-Store,1
C102818,Yuki,Lopez,North America,USA,Individual,2025-04-29,Online,1
C102819,Charles,Sanchez,Europe,Germany,Individual,2022-03-27,In-Store,1
C102820,Thomas,Anderson,Latin America,Chile,Individual,2021-07-15,Marketplace,0
C102821,Diego,Young,North America,USA,Small Business,2026-03-09,Online,1
C102822,Barbara,Lewis,APAC,Japan,Individual,2024-05-12,Online,1
C102823,Ananya,Robinson,North America,Mexico,Individual,2026-06-26,In-Store,1
C102824,Liam,Lewis,North America,Canada,Small Business,2022-04-03,In-Store,0
C102825,Lucas,Clark,Middle East,UAE,Small Business,2023-04-10,In-Store,1
C102826,Chen,Anderson,APAC,India,Individual,2021-09-14,Online,1
C102827,Layla,Ramirez,North America,Canada,Individual,2025-04-02,Online,1
C102828,David,Thomas,Europe,UK,Individual,2024-07-19,Online,1
C102829,Sarah,Martinez,North America,Canada,Individual,2021-01-09,Online,0
C102830,Carlos,Lopez,Europe,UK,Enterprise,2023-01-31,Marketplace,1
C102831,Hiroshi,Harris,APAC,Japan,Individual,2023-08-07,Online,1
C102832,Fatima,Davis,North America,Canada,Individual,2024-05-09,Marketplace,1
C102833,Barbara,Young,North America,USA,Small Business,2023-12-19,B2B Direct,1
C102834,Noah,White,Europe,Italy,Individual,2023-06-06,Online,0
C102835,Omar,Jones,Latin America,Chile,Individual,2022-01-28,Marketplace,1
C102836,Jennifer,Jackson,Latin America,Chile,Enterprise,2025-08-03,B2B Direct,1
C102837,John,Hernandez,North America,Mexico,Small Business,2024-02-17,In-Store,1
C102838,Fatima,Taylor,APAC,Singapore,Small Business,2025-04-26,Online,1
C102839,Joseph,Ramirez,Europe,Spain,Individual,2022-02-03,Marketplace,0
C102840,Hiroshi,White,Europe,Netherlands,Small Business,2026-02-01,Marketplace,1
C102841,Richard,Lopez,APAC,India,Individual,2021-11-27,Online,1
C102842,Chen,Walker,Latin America,Brazil,Individual,2024-07-14,In-Store,1
C102843,Layla,Miller,Latin America,Argentina,Enterprise,2025-03-24,In-Store,0
C102844,Linda,Williams,Europe,France,Individual,2025-09-15,Online,1
C102845,Jessica,Lopez,Europe,Germany,Small Business,2022-04-25,B2B Direct,0
C102846,Ava,Sanchez,APAC,South Korea,Individual,2021-05-14,B2B Direct,0
C102847,Hiroshi,Williams,North America,USA,Individual,2025-09-13,Online,1
C102848,Jessica,Lewis,Europe,France,Small Business,2023-07-05,In-Store,1
C102849,Richard,Lee,Europe,Spain,Individual,2023-07-24,Online,0
C102850,Karen,Lewis,APAC,Singapore,Individual,2021-12-21,Online,1
C102851,Charles,Lewis,North America,USA,Individual,2022-08-07,B2B Direct,1
C102852,William,Sanchez,North America,Mexico,Enterprise,2025-03-02,Online,0
C102853,Priya,Thomas,Latin America,Argentina,Individual,2022-09-17,Online,1
C102854,Jessica,Hernandez,North America,Mexico,Individual,2024-02-05,Marketplace,1
C102855,David,Sanchez,Europe,Spain,Individual,2021-10-17,Online,1
C102856,Richard,Robinson,North America,Mexico,Enterprise,2023-04-05,In-Store,1
C102857,Charles,Thompson,North America,Canada,Individual,2022-09-21,B2B Direct,1
C102858,Diego,Rodriguez,North America,Mexico,Individual,2023-10-16,Online,1
C102859,Ava,Ramirez,North America,Canada,Individual,2022-09-24,Online,1
C102860,Thomas,Perez,Middle East,Qatar,Individual,2024-03-16,Online,1
C102861,Diego,Ramirez,North America,Mexico,Individual,2021-11-23,B2B Direct,1
C102862,Amara,Lopez,Latin America,Brazil,Individual,2024-12-09,Online,1
C102863,Mary,Jackson,Europe,Spain,Individual,2021-07-29,In-Store,0
C102864,Robert,Jackson,Europe,Spain,Enterprise,2024-08-12,Online,1
C102865,Karen,Martin,Europe,Spain,Small Business,2024-11-22,B2B Direct,1
C102866,James,Martin,Europe,Spain,Individual,2024-02-01,In-Store,1
C102867,John,Johnson,APAC,Singapore,Individual,2022-09-28,In-Store,1
C102868,Layla,Thompson,North America,USA,Small Business,2025-11-16,In-Store,1
C102869,Ava,Moore,Europe,Italy,Individual,2025-03-12,Marketplace,0
C102870,Fatima,Lee,Middle East,Kuwait,Individual,2026-03-30,Online,1
C102871,Sarah,Walker,Latin America,Brazil,Individual,2023-05-18,B2B Direct,1
C102872,Patricia,Jones,Middle East,Kuwait,Individual,2024-05-17,Online,1
C102873,Layla,Davis,Europe,UK,Small Business,2026-05-11,Online,1
C102874,Omar,Anderson,APAC,Japan,Individual,2022-03-04,Online,1
C102875,Wei,Wilson,Europe,Italy,Individual,2022-01-28,Online,0
C102876,Diego,Ramirez,Europe,Spain,Individual,2023-04-06,Online,0
C102877,Omar,Martinez,North America,Canada,Individual,2023-07-05,Online,1
C102878,James,Garcia,Europe,France,Individual,2024-02-07,Online,1
C102879,Jennifer,Martin,North America,Mexico,Individual,2026-03-28,B2B Direct,0
C102880,Thomas,Brown,North America,USA,Enterprise,2021-12-14,B2B Direct,1
C102881,Elena,Williams,Middle East,Kuwait,Enterprise,2021-02-19,Online,1
C102882,Patricia,Walker,North America,USA,Enterprise,2023-07-05,Online,0
C102883,Elizabeth,Martin,North America,Canada,Small Business,2024-02-03,Online,1
C102884,Ava,Harris,North America,USA,Individual,2024-12-14,Marketplace,1
C102885,Noah,Harris,Latin America,Argentina,Individual,2024-10-28,Online,1
C102886,Wei,Lopez,Europe,UK,Individual,2023-11-17,In-Store,1
C102887,Wei,Martin,Europe,Netherlands,Individual,2023-08-26,Online,1
C102888,Michael,Ramirez,Middle East,UAE,Enterprise,2023-03-11,Marketplace,1
C102889,Ava,Walker,Middle East,Kuwait,Small Business,2025-11-28,In-Store,1
C102890,Mia,Rodriguez,North America,Canada,Individual,2024-07-20,Online,1
C102891,Joseph,Rodriguez,APAC,India,Individual,2023-10-14,Online,0
C102892,Charles,Rodriguez,APAC,India,Small Business,2022-10-11,Marketplace,0
C102893,Elizabeth,King,APAC,South Korea,Small Business,2024-09-25,Online,1
C102894,Mia,Perez,North America,Mexico,Individual,2021-10-28,Online,1
C102895,Mia,Smith,Middle East,Qatar,Small Business,2025-02-12,Online,1
C102896,Patricia,Wilson,Europe,Germany,Individual,2026-02-01,In-Store,1
C102897,Yuki,Taylor,North America,USA,Individual,2025-04-17,In-Store,0
C102898,Chen,White,Europe,Netherlands,Individual,2025-04-30,Online,1
C102899,Sarah,Rodriguez,North America,Canada,Individual,2024-07-12,Online,1
C102900,Sofia,Martinez,North America,USA,Individual,2025-04-15,Online,1
C102901,Charles,Moore,APAC,Singapore,Individual,2025-06-08,In-Store,0
C102902,Karen,Rodriguez,North America,Mexico,Enterprise,2021-06-15,Marketplace,1
C102903,Ava,Gonzalez,Europe,UK,Individual,2021-11-12,Online,0
C102904,Layla,Brown,Europe,Germany,Individual,2021-01-01,In-Store,0
C102905,James,Walker,North America,Mexico,Individual,2023-10-17,Online,1
C102906,James,Walker,Latin America,Chile,Individual,2025-11-20,In-Store,1
C102907,Charles,Clark,North America,USA,Individual,2024-07-08,In-Store,1
C102908,David,Harris,North America,Canada,Individual,2021-03-04,In-Store,1
C102909,Susan,White,North America,Mexico,Individual,2022-04-28,Online,1
C102910,Robert,Lopez,North America,USA,Individual,2025-08-27,Online,1
C102911,Diego,Lee,North America,USA,Individual,2024-09-06,Online,1
C102912,James,Taylor,APAC,Singapore,Individual,2026-02-13,Online,1
C102913,John,Johnson,Latin America,Brazil,Small Business,2024-05-09,Online,1
C102914,Fatima,Ramirez,North America,Mexico,Individual,2021-08-10,Marketplace,1
C102915,Jennifer,Wilson,APAC,India,Individual,2021-06-01,Online,1
C102916,Karen,Rodriguez,APAC,Singapore,Individual,2022-10-06,In-Store,0
C102917,Linda,Brown,Middle East,Qatar,Individual,2022-09-18,Online,1
C102918,Elena,Jones,Europe,UK,Individual,2025-01-25,Online,0
C102919,Joseph,Gonzalez,North America,Mexico,Enterprise,2021-08-05,In-Store,1
C102920,Omar,Lee,North America,Canada,Small Business,2021-07-15,Online,1
C102921,Layla,Wilson,APAC,India,Individual,2025-12-22,B2B Direct,1
C102922,Ava,Moore,Middle East,Kuwait,Individual,2024-05-10,Marketplace,1
C102923,Hiroshi,Rodriguez,North America,Canada,Individual,2023-09-22,B2B Direct,1
C102924,James,Sanchez,Europe,Spain,Small Business,2023-10-12,B2B Direct,0
C102925,John,Clark,Latin America,Argentina,Individual,2022-10-09,In-Store,0
C102926,Wei,Lee,Middle East,UAE,Individual,2024-06-11,Marketplace,1
C102927,Elena,Robinson,Latin America,Argentina,Small Business,2024-03-10,In-Store,1
C102928,John,Martinez,APAC,India,Small Business,2022-12-09,Online,1
C102929,Linda,Young,Europe,Netherlands,Small Business,2025-03-02,Marketplace,1
C102930,Jennifer,Garcia,Europe,Spain,Small Business,2025-04-28,Online,1
C102931,Elizabeth,Sanchez,APAC,Singapore,Enterprise,2023-12-17,In-Store,1
C102932,Lucas,White,North America,USA,Individual,2026-05-10,In-Store,1
C102933,Ethan,Wilson,Europe,Netherlands,Individual,2025-03-08,In-Store,1
C102934,Jessica,Sanchez,APAC,India,Small Business,2024-03-11,In-Store,1
C102935,Chen,Miller,North America,Canada,Individual,2022-12-23,Online,1
C102936,James,Johnson,APAC,India,Enterprise,2025-05-27,Marketplace,1
C102937,Sarah,Lewis,Europe,France,Individual,2025-10-26,B2B Direct,1
C102938,Ava,Martin,Latin America,Argentina,Individual,2025-04-12,Online,0
C102939,Ava,Rodriguez,North America,Canada,Individual,2022-10-02,Online,0
C102940,Mia,Walker,North America,USA,Individual,2021-04-16,In-Store,1
C102941,William,Lee,APAC,India,Individual,2021-06-14,Online,0
C102942,Robert,Lewis,North America,Canada,Individual,2021-08-03,Online,1
C102943,Amara,Moore,APAC,India,Individual,2023-12-31,Online,0
C102944,Patricia,Robinson,APAC,Japan,Individual,2025-10-06,In-Store,1
C102945,Elena,Gonzalez,North America,USA,Individual,2025-08-16,Marketplace,1
C102946,William,Hernandez,Europe,Italy,Individual,2025-05-22,Marketplace,1
C102947,Diego,Harris,Europe,Italy,Individual,2021-03-31,B2B Direct,1
C102948,Joseph,Sanchez,Europe,Germany,Individual,2025-12-01,Online,1
C102949,Joseph,Martin,Latin America,Argentina,Small Business,2023-05-24,B2B Direct,1
C102950,Hiroshi,Harris,Middle East,Qatar,Small Business,2024-06-05,In-Store,1
C102951,Amara,Martinez,APAC,South Korea,Small Business,2024-01-08,In-Store,1
C102952,Chen,Gonzalez,APAC,Australia,Enterprise,2022-08-31,In-Store,1
C102953,Ananya,Young,Europe,Italy,Individual,2021-12-15,In-Store,1
C102954,Ethan,Harris,Latin America,Chile,Small Business,2026-02-09,Online,0
C102955,Ava,White,APAC,India,Small Business,2026-06-28,B2B Direct,0
C102956,William,Lewis,APAC,Singapore,Small Business,2023-06-13,Online,1
C102957,Hiroshi,Lee,Middle East,UAE,Individual,2021-09-03,Online,1
C102958,Priya,Lopez,North America,Canada,Enterprise,2021-09-29,Online,0
C102959,Carlos,Miller,Middle East,UAE,Individual,2026-07-24,In-Store,1
C102960,Mia,Miller,North America,Canada,Small Business,2022-02-07,Marketplace,1
C102961,James,Lee,North America,Mexico,Individual,2025-08-20,Online,1
C102962,Hiroshi,Taylor,North America,USA,Individual,2024-02-14,Online,0
C102963,James,Brown,Latin America,Argentina,Individual,2024-12-29,Online,1
C102964,Noah,King,Middle East,Saudi Arabia,Individual,2025-04-03,Marketplace,0
C102965,Sarah,Davis,APAC,Japan,Individual,2025-01-05,Online,1
C102966,Amara,Moore,APAC,India,Small Business,2024-04-10,Online,1
C102967,Jennifer,Thomas,Europe,Germany,Individual,2026-08-03,Online,0
C102968,Elena,Walker,Latin America,Chile,Individual,2023-11-06,B2B Direct,1
C102969,Susan,Taylor,Europe,Germany,Individual,2023-08-19,Online,1
C102970,William,Lewis,Europe,France,Individual,2025-11-11,B2B Direct,1
C102971,John,Taylor,North America,Mexico,Individual,2023-06-17,Online,0
C102972,Wei,Sanchez,APAC,India,Individual,2023-12-16,Online,1
C102973,Richard,Martinez,APAC,South Korea,Individual,2025-06-03,Online,1
C102974,Barbara,Anderson,Europe,France,Individual,2024-02-01,Online,1
C102975,Patricia,Walker,North America,USA,Individual,2021-10-11,Online,0
C102976,Ethan,Davis,Middle East,Qatar,Individual,2025-09-25,Marketplace,1
C102977,Patricia,Johnson,North America,USA,Individual,2022-06-01,In-Store,1
C102978,Diego,Anderson,APAC,Singapore,Enterprise,2022-09-10,B2B Direct,1
C102979,James,White,Latin America,Chile,Individual,2024-07-25,In-Store,1
C102980,Elena,Ramirez,Europe,Italy,Individual,2026-03-24,Marketplace,1
C102981,Fatima,Garcia,North America,Mexico,Individual,2022-09-04,In-Store,1
C102982,Susan,Williams,APAC,Australia,Individual,2023-01-20,Online,1
C102983,Sofia,Thomas,Middle East,UAE,Individual,2024-07-16,Marketplace,1
C102984,Thomas,Johnson,Europe,Spain,Individual,2026-01-31,Online,1
C102985,Hiroshi,Martinez,Latin America,Brazil,Individual,2022-02-04,Online,1
C102986,Liam,Williams,North America,Mexico,Individual,2025-03-07,In-Store,0
C102987,Fatima,Hernandez,Europe,Germany,Individual,2026-07-18,In-Store,0
C102988,Noah,Harris,APAC,Japan,Individual,2021-03-27,In-Store,0
C102989,Ethan,Johnson,Middle East,Kuwait,Enterprise,2021-11-16,In-Store,0
C102990,Ava,Rodriguez,North America,Mexico,Individual,2023-11-22,Online,0
C102991,Wei,Jackson,Middle East,UAE,Individual,2021-12-02,Online,0
C102992,Mary,Robinson,Europe,UK,Enterprise,2021-02-20,In-Store,0
C102993,Karen,Smith,Europe,France,Small Business,2024-01-08,Online,1
C102994,Susan,Thompson,North America,USA,Individual,2025-09-18,In-Store,1
C102995,Ethan,Smith,Middle East,Qatar,Individual,2021-06-23,Online,1
C102996,Mia,Hernandez,North America,USA,Individual,2026-05-26,Online,0
C102997,Mia,Thomas,North America,USA,Individual,2025-06-30,Online,1
C102998,Barbara,Lewis,North America,Mexico,Individual,2022-05-16,Online,1
C102999,Chen,Miller,Middle East,Saudi Arabia,Individual,2025-05-18,Marketplace,0
C103000,Linda,Brown,APAC,Australia,Individual,2021-03-17,Online,0
C103001,Amara,Martinez,APAC,India,Individual,2021-11-12,Online,1
C103002,Ananya,White,North America,Canada,Individual,2026-01-31,Marketplace,1
C103003,Ava,Robinson,APAC,Australia,Individual,2024-10-28,Online,0
C103004,Sarah,Martinez,Europe,Germany,Individual,2024-01-10,In-Store,0
C103005,Charles,Miller,Middle East,UAE,Individual,2026-03-12,In-Store,1
C103006,Elizabeth,King,Latin America,Chile,Individual,2025-07-22,B2B Direct,1
C103007,David,Martin,North America,Mexico,Individual,2025-09-15,Online,1
C103008,Fatima,Garcia,APAC,India,Enterprise,2025-11-14,Online,1
C103009,Diego,Perez,North America,USA,Individual,2022-11-28,Online,1
C103010,Wei,Thomas,Europe,Italy,Individual,2023-10-07,In-Store,1
C103011,Amara,Thomas,North America,Mexico,Small Business,2023-01-02,Online,0
C103012,Jennifer,Thompson,North America,Mexico,Individual,2023-12-31,Online,1
C103013,Sofia,Williams,Europe,Spain,Small Business,2023-08-27,In-Store,1
C103014,Susan,Perez,APAC,Australia,Individual,2023-05-04,Online,1
C103015,John,Ramirez,North America,USA,Individual,2022-10-28,B2B Direct,1
